tid,task,dtnum
200_008_140000,二级未定_护理院_山西省,0
200_008_150000,二级未定_护理院_内蒙古自治区,0
200_008_110000,二级未定_护理院_北京市,0
200_008_220000,二级未定_护理院_吉林省,0
200_008_330000,二级未定_护理院_浙江省,0
200_008_320000,二级未定_护理院_江苏省,0
200_008_340000,二级未定_护理院_安徽省,0
200_008_210000,二级未定_护理院_辽宁省,0
200_008_370000,二级未定_护理院_山东省,0
200_008_310000,二级未定_护理院_上海市,0
200_008_410000,二级未定_护理院_河南省,0
200_008_420000,二级未定_护理院_湖北省,0
200_008_430000,二级未定_护理院_湖南省,0
200_008_360000,二级未定_护理院_江西省,0
200_008_230000,二级未定_护理院_黑龙江省,0
200_008_500000,二级未定_护理院_重庆市,0
200_008_510000,二级未定_护理院_四川省,0
200_008_460000,二级未定_护理院_海南省,0
200_008_520000,二级未定_护理院_贵州省,0
200_008_440000,二级未定_护理院_广东省,0
200_008_540000,二级未定_护理院_西藏自治区,0
200_008_530000,二级未定_护理院_云南省,0
200_008_630000,二级未定_护理院_青海省,0
200_008_450000,二级未定_护理院_广西壮族自治区,0
200_008_350000,二级未定_护理院_福建省,0
200_008_640000,二级未定_护理院_宁夏回族自治区,0
200_008_650000,二级未定_护理院_新疆维吾尔自治区,0
200_009_110000,二级未定_疗养院_北京市,0
200_009_140000,二级未定_疗养院_山西省,0
200_009_120000,二级未定_疗养院_天津市,0
200_009_210000,二级未定_疗养院_辽宁省,0
200_008_620000,二级未定_护理院_甘肃省,0
200_009_230000,二级未定_疗养院_黑龙江省,0
200_009_150000,二级未定_疗养院_内蒙古自治区,0
200_008_610000,二级未定_护理院_陕西省,0
200_009_310000,二级未定_疗养院_上海市,0
200_009_130000,二级未定_疗养院_河北省,0
200_009_340000,二级未定_疗养院_安徽省,0
200_009_220000,二级未定_疗养院_吉林省,0
200_009_330000,二级未定_疗养院_浙江省,0
200_009_360000,二级未定_疗养院_江西省,0
200_009_410000,二级未定_疗养院_河南省,0
200_009_320000,二级未定_疗养院_江苏省,0
200_009_430000,二级未定_疗养院_湖南省,0
200_009_420000,二级未定_疗养院_湖北省,0
200_009_440000,二级未定_疗养院_广东省,0
200_009_370000,二级未定_疗养院_山东省,0
200_009_500000,二级未定_疗养院_重庆市,0
200_009_350000,二级未定_疗养院_福建省,0
200_009_520000,二级未定_疗养院_贵州省,0
200_009_530000,二级未定_疗养院_云南省,0
200_009_510000,二级未定_疗养院_四川省,0
200_009_450000,二级未定_疗养院_广西壮族自治区,0
200_009_640000,二级未定_疗养院_宁夏回族自治区,0
200_009_610000,二级未定_疗养院_陕西省,0
200_009_460000,二级未定_疗养院_海南省,0
200_010_120000,二级未定_社区卫生服务中心_天津市,0
200_010_110000,二级未定_社区卫生服务中心_北京市,0
200_009_650000,二级未定_疗养院_新疆维吾尔自治区,0
200_010_130000,二级未定_社区卫生服务中心_河北省,0
200_009_540000,二级未定_疗养院_西藏自治区,0
200_009_620000,二级未定_疗养院_甘肃省,0
200_010_150000,二级未定_社区卫生服务中心_内蒙古自治区,0
200_010_310000,二级未定_社区卫生服务中心_上海市,0
200_010_230000,二级未定_社区卫生服务中心_黑龙江省,0
200_009_630000,二级未定_疗养院_青海省,0
200_010_220000,二级未定_社区卫生服务中心_吉林省,0
200_010_330000,二级未定_社区卫生服务中心_浙江省,0
200_010_140000,二级未定_社区卫生服务中心_山西省,0
200_010_210000,二级未定_社区卫生服务中心_辽宁省,0
200_010_350000,二级未定_社区卫生服务中心_福建省,0
200_010_410000,二级未定_社区卫生服务中心_河南省,0
200_010_420000,二级未定_社区卫生服务中心_湖北省,0
200_010_360000,二级未定_社区卫生服务中心_江西省,0
200_010_320000,二级未定_社区卫生服务中心_江苏省,0
200_010_430000,二级未定_社区卫生服务中心_湖南省,0
200_010_460000,二级未定_社区卫生服务中心_海南省,0
200_010_440000,二级未定_社区卫生服务中心_广东省,0
200_010_370000,二级未定_社区卫生服务中心_山东省,0
200_010_510000,二级未定_社区卫生服务中心_四川省,0
200_010_340000,二级未定_社区卫生服务中心_安徽省,0
200_010_450000,二级未定_社区卫生服务中心_广西壮族自治区,0
200_010_610000,二级未定_社区卫生服务中心_陕西省,0
200_010_540000,二级未定_社区卫生服务中心_西藏自治区,0
200_010_530000,二级未定_社区卫生服务中心_云南省,0
200_010_620000,二级未定_社区卫生服务中心_甘肃省,0
200_010_640000,二级未定_社区卫生服务中心_宁夏回族自治区,0
200_010_630000,二级未定_社区卫生服务中心_青海省,0
200_010_650000,二级未定_社区卫生服务中心_新疆维吾尔自治区,0
200_011_130000,二级未定_乡镇卫生院_河北省,0
200_011_140000,二级未定_乡镇卫生院_山西省,0
200_011_120000,二级未定_乡镇卫生院_天津市,0
200_011_220000,二级未定_乡镇卫生院_吉林省,0
200_011_110000,二级未定_乡镇卫生院_北京市,0
200_011_150000,二级未定_乡镇卫生院_内蒙古自治区,0
200_010_520000,二级未定_社区卫生服务中心_贵州省,0
200_011_210000,二级未定_乡镇卫生院_辽宁省,0
200_010_500000,二级未定_社区卫生服务中心_重庆市,0
200_011_330000,二级未定_乡镇卫生院_浙江省,0
200_011_350000,二级未定_乡镇卫生院_福建省,0
200_011_340000,二级未定_乡镇卫生院_安徽省,0
200_011_360000,二级未定_乡镇卫生院_江西省,0
200_011_370000,二级未定_乡镇卫生院_山东省,0
200_011_230000,二级未定_乡镇卫生院_黑龙江省,0
200_011_410000,二级未定_乡镇卫生院_河南省,0
200_011_440000,二级未定_乡镇卫生院_广东省,0
200_011_420000,二级未定_乡镇卫生院_湖北省,0
200_011_320000,二级未定_乡镇卫生院_江苏省,0
200_011_450000,二级未定_乡镇卫生院_广西壮族自治区,0
200_011_310000,二级未定_乡镇卫生院_上海市,0
200_011_500000,二级未定_乡镇卫生院_重庆市,0
200_011_460000,二级未定_乡镇卫生院_海南省,0
200_011_530000,二级未定_乡镇卫生院_云南省,0
200_011_620000,二级未定_乡镇卫生院_甘肃省,0
200_011_510000,二级未定_乡镇卫生院_四川省,0
200_011_630000,二级未定_乡镇卫生院_青海省,0
200_011_610000,二级未定_乡镇卫生院_陕西省,0
200_012_120000,二级未定_疾病预防控制中心_天津市,0
200_011_640000,二级未定_乡镇卫生院_宁夏回族自治区,0
200_012_110000,二级未定_疾病预防控制中心_北京市,0
200_012_130000,二级未定_疾病预防控制中心_河北省,0
200_012_150000,二级未定_疾病预防控制中心_内蒙古自治区,0
200_012_210000,二级未定_疾病预防控制中心_辽宁省,0
200_011_650000,二级未定_乡镇卫生院_新疆维吾尔自治区,0
200_012_220000,二级未定_疾病预防控制中心_吉林省,0
200_011_540000,二级未定_乡镇卫生院_西藏自治区,0
200_012_230000,二级未定_疾病预防控制中心_黑龙江省,0
200_012_310000,二级未定_疾病预防控制中心_上海市,0
200_012_330000,二级未定_疾病预防控制中心_浙江省,0
200_011_430000,二级未定_乡镇卫生院_湖南省,0
200_012_320000,二级未定_疾病预防控制中心_江苏省,0
200_012_360000,二级未定_疾病预防控制中心_江西省,0
200_012_140000,二级未定_疾病预防控制中心_山西省,0
200_012_370000,二级未定_疾病预防控制中心_山东省,0
200_011_520000,二级未定_乡镇卫生院_贵州省,0
200_012_420000,二级未定_疾病预防控制中心_湖北省,0
200_012_410000,二级未定_疾病预防控制中心_河南省,0
200_012_340000,二级未定_疾病预防控制中心_安徽省,0
200_012_450000,二级未定_疾病预防控制中心_广西壮族自治区,0
200_012_350000,二级未定_疾病预防控制中心_福建省,0
200_012_500000,二级未定_疾病预防控制中心_重庆市,0
200_012_460000,二级未定_疾病预防控制中心_海南省,0
200_012_520000,二级未定_疾病预防控制中心_贵州省,0
200_012_530000,二级未定_疾病预防控制中心_云南省,0
200_012_510000,二级未定_疾病预防控制中心_四川省,0
200_012_430000,二级未定_疾病预防控制中心_湖南省,0
200_012_610000,二级未定_疾病预防控制中心_陕西省,0
200_012_440000,二级未定_疾病预防控制中心_广东省,0
200_012_630000,二级未定_疾病预防控制中心_青海省,0
200_012_540000,二级未定_疾病预防控制中心_西藏自治区,0
200_013_130000,二级未定_计划生育服务中心_河北省,0
200_013_110000,二级未定_计划生育服务中心_北京市,0
200_012_620000,二级未定_疾病预防控制中心_甘肃省,0
200_013_120000,二级未定_计划生育服务中心_天津市,0
200_012_640000,二级未定_疾病预防控制中心_宁夏回族自治区,0
200_013_150000,二级未定_计划生育服务中心_内蒙古自治区,0
200_013_210000,二级未定_计划生育服务中心_辽宁省,0
200_013_220000,二级未定_计划生育服务中心_吉林省,0
200_013_230000,二级未定_计划生育服务中心_黑龙江省,0
200_013_310000,二级未定_计划生育服务中心_上海市,0
200_013_140000,二级未定_计划生育服务中心_山西省,0
200_013_320000,二级未定_计划生育服务中心_江苏省,0
200_013_330000,二级未定_计划生育服务中心_浙江省,0
200_013_340000,二级未定_计划生育服务中心_安徽省,0
200_013_360000,二级未定_计划生育服务中心_江西省,0
200_012_650000,二级未定_疾病预防控制中心_新疆维吾尔自治区,0
200_013_370000,二级未定_计划生育服务中心_山东省,0
200_013_420000,二级未定_计划生育服务中心_湖北省,0
200_013_440000,二级未定_计划生育服务中心_广东省,0
200_013_350000,二级未定_计划生育服务中心_福建省,0
200_013_410000,二级未定_计划生育服务中心_河南省,0
200_013_450000,二级未定_计划生育服务中心_广西壮族自治区,0
200_013_460000,二级未定_计划生育服务中心_海南省,0
200_013_510000,二级未定_计划生育服务中心_四川省,0
200_013_500000,二级未定_计划生育服务中心_重庆市,0
200_013_530000,二级未定_计划生育服务中心_云南省,0
200_013_610000,二级未定_计划生育服务中心_陕西省,0
200_013_620000,二级未定_计划生育服务中心_甘肃省,0
200_013_640000,二级未定_计划生育服务中心_宁夏回族自治区,0
200_013_650000,二级未定_计划生育服务中心_新疆维吾尔自治区,0
200_013_520000,二级未定_计划生育服务中心_贵州省,0
200_013_630000,二级未定_计划生育服务中心_青海省,0
200_014_140000,二级未定_门诊部_山西省,0
200_014_120000,二级未定_门诊部_天津市,0
200_014_130000,二级未定_门诊部_河北省,0
200_014_110000,二级未定_门诊部_北京市,0
200_014_210000,二级未定_门诊部_辽宁省,0
200_014_150000,二级未定_门诊部_内蒙古自治区,0
200_014_220000,二级未定_门诊部_吉林省,0
200_014_230000,二级未定_门诊部_黑龙江省,0
200_014_330000,二级未定_门诊部_浙江省,0
200_014_320000,二级未定_门诊部_江苏省,0
200_014_350000,二级未定_门诊部_福建省,0
200_013_430000,二级未定_计划生育服务中心_湖南省,0
200_013_540000,二级未定_计划生育服务中心_西藏自治区,0
200_014_410000,二级未定_门诊部_河南省,0
200_014_360000,二级未定_门诊部_江西省,0
200_014_420000,二级未定_门诊部_湖北省,0
200_014_440000,二级未定_门诊部_广东省,0
200_014_450000,二级未定_门诊部_广西壮族自治区,0
200_014_460000,二级未定_门诊部_海南省,0
200_014_500000,二级未定_门诊部_重庆市,0
200_014_310000,二级未定_门诊部_上海市,0
200_014_340000,二级未定_门诊部_安徽省,0
200_014_430000,二级未定_门诊部_湖南省,0
200_014_370000,二级未定_门诊部_山东省,0
200_014_510000,二级未定_门诊部_四川省,0
200_014_610000,二级未定_门诊部_陕西省,0
200_014_620000,二级未定_门诊部_甘肃省,0
200_014_540000,二级未定_门诊部_西藏自治区,0
200_014_650000,二级未定_门诊部_新疆维吾尔自治区,0
200_015_110000,二级未定_诊所_北京市,0
200_015_130000,二级未定_诊所_河北省,0
200_014_640000,二级未定_门诊部_宁夏回族自治区,0
200_015_140000,二级未定_诊所_山西省,0
200_014_520000,二级未定_门诊部_贵州省,0
200_014_630000,二级未定_门诊部_青海省,0
200_015_150000,二级未定_诊所_内蒙古自治区,0
200_015_120000,二级未定_诊所_天津市,0
200_015_220000,二级未定_诊所_吉林省,0
200_015_210000,二级未定_诊所_辽宁省,0
200_014_530000,二级未定_门诊部_云南省,0
200_015_310000,二级未定_诊所_上海市,0
200_015_330000,二级未定_诊所_浙江省,0
200_015_340000,二级未定_诊所_安徽省,0
200_015_360000,二级未定_诊所_江西省,0
200_015_230000,二级未定_诊所_黑龙江省,0
200_015_410000,二级未定_诊所_河南省,0
200_015_370000,二级未定_诊所_山东省,0
200_015_420000,二级未定_诊所_湖北省,0
200_015_430000,二级未定_诊所_湖南省,0
200_015_320000,二级未定_诊所_江苏省,0
200_015_460000,二级未定_诊所_海南省,0
200_015_440000,二级未定_诊所_广东省,0
200_015_510000,二级未定_诊所_四川省,0
200_015_450000,二级未定_诊所_广西壮族自治区,0
200_015_500000,二级未定_诊所_重庆市,0
200_015_540000,二级未定_诊所_西藏自治区,0
200_015_630000,二级未定_诊所_青海省,0
200_015_640000,二级未定_诊所_宁夏回族自治区,0
200_015_620000,二级未定_诊所_甘肃省,0
200_015_350000,二级未定_诊所_福建省,0
200_015_610000,二级未定_诊所_陕西省,0
200_015_530000,二级未定_诊所_云南省,0
200_015_650000,二级未定_诊所_新疆维吾尔自治区,0
200_016_110000,二级未定_村卫生室_北京市,0
200_016_130000,二级未定_村卫生室_河北省,0
200_015_520000,二级未定_诊所_贵州省,0
200_016_150000,二级未定_村卫生室_内蒙古自治区,0
200_016_310000,二级未定_村卫生室_上海市,0
200_016_210000,二级未定_村卫生室_辽宁省,0
200_016_220000,二级未定_村卫生室_吉林省,0
200_016_230000,二级未定_村卫生室_黑龙江省,0
200_016_320000,二级未定_村卫生室_江苏省,0
